condition_id,kind,seed,model,persona_richness,action_prompt,interaction_pathway,persona_paraphrase,persona_order,model_decisions,executed_posts,extra_posts,multi_action_outputs,max_actions_in_one_output,jaccard_diversity,unique_text_ratio,mean_word_count,duplicate_text_ratio,strict_jaccard_diversity,strict_unique_text_ratio,strict_mean_word_count,strict_duplicate_text_ratio,tar_action_member,tar_prompt_member
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,grid,7003,qwen3.5-27b-fp8,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9081061234175136,0.9833333333333333,31.366666666666667,0.01666666666666672,0.9081061234175136,0.9833333333333333,31.366666666666667,0.01666666666666672,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7003/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,grid,7004,qwen3.5-27b-fp8,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9122466948756337,1.0,29.725,0.0,0.9122466948756337,1.0,29.725,0.0,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7004/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,grid,7005,qwen3.5-27b-fp8,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9101726892628287,0.9583333333333334,29.5,0.04166666666666663,0.9101726892628287,0.9583333333333334,29.5,0.04166666666666663,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7005/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,grid,7006,qwen3.5-27b-fp8,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9105611034213443,0.9916666666666667,30.458333333333332,0.008333333333333304,0.9105611034213443,0.9916666666666667,30.458333333333332,0.008333333333333304,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7006/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,grid,7007,qwen3.5-27b-fp8,demographic,engagement-max,closed,original,original,120,122,2,1,3,0.911460577027762,1.0,28.37704918032787,0.0,0.910646337725032,1.0,28.408333333333335,0.0,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7007/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7007/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,grid,7008,qwen3.5-27b-fp8,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9159470840973934,0.9916666666666667,31.283333333333335,0.008333333333333304,0.9159470840973934,0.9916666666666667,31.283333333333335,0.008333333333333304,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7008/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7008/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b,grid,7001,qwen3.5-9b,demographic,engagement-max,closed,original,original,120,123,3,3,2,0.9099926019870617,0.7560975609756098,24.341463414634145,0.24390243902439024,0.9091902413564615,0.775,24.425,0.22499999999999998,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7001/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b,grid,7002,qwen3.5-9b,demographic,engagement-max,closed,original,original,120,122,2,1,3,0.9042916738679101,0.6885245901639344,23.37704918032787,0.3114754098360656,0.9045069095652779,0.7,23.341666666666665,0.30000000000000004,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7002/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b,grid,7003,qwen3.5-9b,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9069113935271388,0.7666666666666667,26.541666666666668,0.23333333333333328,0.9069113935271388,0.7666666666666667,26.541666666666668,0.23333333333333328,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7003/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b,grid,7004,qwen3.5-9b,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9096827417275193,0.7166666666666667,25.533333333333335,0.2833333333333333,0.9096827417275193,0.7166666666666667,25.533333333333335,0.2833333333333333,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7004/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b,grid,7005,qwen3.5-9b,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.8990244770393635,0.7083333333333334,25.375,0.29166666666666663,0.8990244770393635,0.7083333333333334,25.375,0.29166666666666663,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7005/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b,grid,7006,qwen3.5-9b,demographic,engagement-max,closed,original,original,120,130,10,6,5,0.901246843454449,0.676923076923077,27.123076923076923,0.32307692307692304,0.8972932580542513,0.6833333333333333,27.541666666666668,0.31666666666666665,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7006/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b,grid,7007,qwen3.5-9b,demographic,engagement-max,closed,original,original,120,122,2,1,3,0.8968734357834528,0.6967213114754098,25.860655737704917,0.30327868852459017,0.8965830641276249,0.7083333333333334,25.775,0.29166666666666663,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7007/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b,grid,7008,qwen3.5-9b,demographic,engagement-max,closed,original,original,120,121,1,1,2,0.9043144240728538,0.7107438016528925,24.90082644628099,0.2892561983471075,0.9036966414676171,0.7166666666666667,25.0,0.2833333333333333,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7008/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b,grid,7001,qwen3.5-4b,demographic,engagement-max,closed,original,original,120,122,2,2,2,0.9251592219454873,0.9344262295081968,24.4672131147541,0.06557377049180324,0.9245460078201299,0.9333333333333333,24.558333333333334,0.06666666666666665,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7001/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b,grid,7002,qwen3.5-4b,demographic,engagement-max,closed,original,original,120,121,1,1,2,0.9179621686618666,0.9669421487603306,24.03305785123967,0.03305785123966942,0.9177635593798789,0.9666666666666667,23.933333333333334,0.033333333333333326,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7002/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b,grid,7003,qwen3.5-4b,demographic,engagement-max,closed,original,original,120,125,5,4,3,0.9159181252569565,0.904,24.296,0.09599999999999997,0.9158106607963367,0.9166666666666666,24.458333333333332,0.08333333333333337,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7003/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b,grid,7004,qwen3.5-4b,demographic,engagement-max,closed,original,original,120,126,6,4,4,0.9176340114880435,0.9444444444444444,27.03968253968254,0.05555555555555558,0.9160220690676825,0.9416666666666667,27.033333333333335,0.05833333333333335,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7004/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b,grid,7005,qwen3.5-4b,demographic,engagement-max,closed,original,original,120,137,17,6,8,0.9078464360424771,0.7956204379562044,24.386861313868614,0.2043795620437956,0.9191010337542539,0.8833333333333333,24.775,0.1166666666666667,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7005/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b,grid,7006,qwen3.5-4b,demographic,engagement-max,closed,original,original,120,122,2,2,2,0.9118899282614745,0.9098360655737705,24.811475409836067,0.0901639344262295,0.9119654325213468,0.9166666666666666,24.858333333333334,0.08333333333333337,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7006/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b,grid,7007,qwen3.5-4b,demographic,engagement-max,closed,original,original,120,123,3,2,3,0.9165480632331136,0.8861788617886179,25.1869918699187,0.11382113821138207,0.9183799344082931,0.9,25.016666666666666,0.09999999999999998,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7007/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b,grid,7008,qwen3.5-4b,demographic,engagement-max,closed,original,original,120,126,6,5,3,0.9138973021491864,0.8888888888888888,24.873015873015873,0.11111111111111116,0.9145813812333741,0.9,25.066666666666666,0.09999999999999998,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-4b/seed_7008/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b,grid,7001,gemma-4-31b,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9123110930904418,1.0,22.425,0.0,0.9123110930904418,1.0,22.425,0.0,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7001/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7001/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b,grid,7002,gemma-4-31b,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9097279418889712,1.0,21.783333333333335,0.0,0.9097279418889712,1.0,21.783333333333335,0.0,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7002/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7002/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b,grid,7003,gemma-4-31b,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9137898701365549,1.0,22.891666666666666,0.0,0.9137898701365549,1.0,22.891666666666666,0.0,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7003/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7003/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b,grid,7004,gemma-4-31b,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9104511348678752,1.0,22.466666666666665,0.0,0.9104511348678752,1.0,22.466666666666665,0.0,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7004/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7004/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b,grid,7005,gemma-4-31b,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9108804168095349,1.0,22.233333333333334,0.0,0.9108804168095349,1.0,22.233333333333334,0.0,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7005/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7005/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b,grid,7006,gemma-4-31b,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9144672000470617,1.0,22.008333333333333,0.0,0.9144672000470617,1.0,22.008333333333333,0.0,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7006/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7006/run/prompts_and_responses.jsonl.gz
persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b,grid,7007,gemma-4-31b,demographic,engagement-max,closed,original,original,120,120,0,0,1,0.9121519688981697,1.0,22.458333333333332,0.0,0.9121519688981697,1.0,22.458333333333332,0.0,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7007/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-gemma-4-31b/seed_7007/run/prompts_and_responses.jsonl.gz
